StartTime	Dur	Proto	SrcAddr	Sport	Dir	DstAddr	Dport	State	sTos	dTos	TotPkts	TotBytes	Label
1970/01/03 04:40:02.140185	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       268	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 04:43:41.309264	  3.000782	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/03 04:43:48.315523	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:43:56.317053	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:44:12.320185	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:44:44.326166	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:50:48.333559	  3.000265	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 04:50:55.339482	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:51:03.340933	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:51:19.343643	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:51:51.349767	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:57:55.355800	  3.001766	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 04:58:02.363668	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:58:10.365047	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:58:26.368194	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 04:58:58.374321	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:05:02.380961	  3.000687	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 05:05:09.387635	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:05:17.388442	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:05:33.391438	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:06:05.398108	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:10:27.284542	  0.000086	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 05:10:27.284720	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       237	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:10:44.619917	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       170	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:11:01.108558	  0.203130	       tcp	                  10.0.2.16	49608	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:11:01.312146	  0.212460	       tcp	                  10.0.2.16	49609	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:11:01.525612	  0.272593	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       212	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:11:01.798812	  0.148874	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       533	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:11:01.799409	  2.998564	       tcp	                  10.0.2.16	49610	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 05:11:01.947332	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       106	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:11:10.807104	  0.000000	       tcp	                  10.0.2.16	49610	   ->	               66.148.64.18	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 05:11:20.450619	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       245	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:11:22.804278	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       116	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:11:27.811625	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       226	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:11:32.818986	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       164	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:11:37.647557	  0.178194	       tcp	                  10.0.2.16	49611	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:11:37.825978	  0.232853	       tcp	                  10.0.2.16	49612	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:11:38.059830	  0.101095	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       335	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:11:38.161816	  2.998856	       tcp	                  10.0.2.16	49613	   ->	            195.169.125.228	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 05:11:47.159177	  0.000000	       tcp	                  10.0.2.16	49613	   ->	            195.169.125.228	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 05:11:59.166868	  0.000000	       udp	                  10.0.2.16	15311	   ->	            195.169.125.228	29902	  REQ	    0	    0	       1	       131	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:12:04.173529	  0.000000	       udp	                  10.0.2.16	15311	   ->	            195.169.125.228	29902	  REQ	    0	    0	       1	       243	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:12:09.181380	  0.000000	       udp	                  10.0.2.16	15311	   ->	            195.169.125.228	29902	  REQ	    0	    0	       1	       171	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:12:09.405269	  2.999815	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/03 05:12:16.410821	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:12:24.412834	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:12:40.415367	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:13:12.421424	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:19:16.429055	  2.999977	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 05:19:23.434850	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:19:31.436347	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:19:47.439724	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:20:19.446041	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:26:23.453467	  3.000265	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 05:26:30.459192	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:26:38.460921	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:26:54.463430	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:27:26.469695	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:33:30.477560	  3.000333	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 05:33:37.483481	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:33:45.484858	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:34:01.487818	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:34:33.493576	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:40:37.501224	  3.000019	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 05:40:44.506725	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:40:52.508878	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:41:08.511981	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:41:38.305114	  0.000157	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 05:41:38.305440	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       144	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:41:40.517489	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:41:53.936901	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       281	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:42:10.686158	  0.201702	       tcp	                  10.0.2.16	49614	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:42:10.888384	  0.215252	       tcp	                  10.0.2.16	49615	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:42:11.104594	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       285	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:42:26.994421	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       274	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:42:45.882631	  0.178054	       tcp	                  10.0.2.16	49616	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:42:46.060877	  0.209397	       tcp	                  10.0.2.16	49617	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 05:42:46.271314	  0.271262	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       377	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:46.543182	  0.136583	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       538	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:46.543852	  3.002728	       tcp	                  10.0.2.16	49618	   ->	               66.148.64.18	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 05:42:46.679288	  0.097493	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       331	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:46.777461	  0.271611	       udp	                  10.0.2.16	15311	  <->	             66.235.184.138	15081	  CON	    0	    0	       3	       658	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:50.047659	  0.270518	       udp	                  10.0.2.16	15311	  <->	               66.36.230.86	19347	  CON	    0	    0	       3	       550	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:53.322746	  0.425062	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       8	      1503	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:53.746956	  0.290849	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       6	      1451	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:54.038333	  0.811088	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       6	      1296	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:42:54.850026	  0.000000	       udp	                  10.0.2.16	15311	   ->	                62.5.128.33	24761	  INT	    0		       1	       260	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:42:55.545297	  0.000000	       tcp	                  10.0.2.16	49618	   ->	               66.148.64.18	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 05:43:01.784760	  0.270751	       udp	                  10.0.2.16	15311	  <->	               66.235.168.5	11159	  CON	    0	    0	       3	       480	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 05:43:07.543223	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       143	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:43:12.550477	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       209	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:43:17.557485	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.148.64.18	24305	  REQ	    0	    0	       1	       268	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 05:47:44.525062	  3.000547	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/03 05:47:51.531044	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:47:59.532556	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:48:15.535409	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:48:47.541263	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:54:51.548763	  3.000379	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 05:54:58.554873	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:55:06.556969	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:55:22.559360	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 05:55:54.565590	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:01:58.573400	  2.999522	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 06:02:05.579270	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:02:13.580776	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:02:29.583694	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:03:01.589625	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:09:05.597479	  2.999416	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 06:09:12.602629	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:09:20.604203	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:09:36.607787	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:10:08.613516	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:13:28.221127	  0.000198	       arp	                  10.0.2.16		  who	                   10.0.2.2		  CON			       2	        84	                               flow=Background-ARP
1970/01/03 06:13:28.221543	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  INT	    0		       1	       248	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:13:45.665687	  0.000000	       udp	                  10.0.2.16	15311	   ->	             66.235.184.138	15081	  REQ	    0		       1	       210	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:14:03.676268	  0.202257	       tcp	                  10.0.2.16	49619	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:14:03.879045	  0.211162	       tcp	                  10.0.2.16	49620	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:14:04.091271	  0.144455	       udp	                  10.0.2.16	15311	  <->	              194.94.127.98	25549	  CON	    0	    0	       4	       541	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:14:04.234411	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  INT	    0		       1	       133	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:14:04.235013	  3.001247	       tcp	                  10.0.2.16	49621	   ->	              194.94.127.98	13606	   S_	    0		       2	       132	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 06:14:13.235329	  0.000000	       tcp	                  10.0.2.16	49621	   ->	              194.94.127.98	13606	   S_	    0		       1	        62	                   flow=From-Botnet-V1-TCP-Attempt
1970/01/03 06:14:20.536247	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.36.230.86	19347	  REQ	    0		       1	       242	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:14:25.232829	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       113	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:14:30.239598	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       122	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:14:35.246951	  0.000000	       udp	                  10.0.2.16	15311	   ->	              194.94.127.98	25549	  REQ	    0	    0	       1	       165	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:14:36.710920	  0.205906	       tcp	                  10.0.2.16	49622	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:14:36.917281	  0.210707	       tcp	                  10.0.2.16	49623	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:14:37.128959	  0.273066	       udp	                  10.0.2.16	15311	  <->	               66.148.64.18	24305	  CON	    0	    0	       2	       263	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:14:37.402544	  0.100450	       udp	                  10.0.2.16	15311	  <->	            195.169.125.228	29902	  CON	    0	    0	       2	       221	              flow=From-Botnet-V1-UDP-Establishedd
1970/01/03 06:14:37.503710	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.235.168.5	11159	  INT	    0		       1	       115	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:14:52.992423	  0.000000	       udp	                  10.0.2.16	15311	   ->	               66.235.168.5	11159	  REQ	    0		       1	       240	                   flow=From-Botnet-V1-UDP-Attempt
1970/01/03 06:15:11.461573	  0.201741	       tcp	                  10.0.2.16	49624	   ->	             173.194.70.106	80	FSPA*	    0	    0	      10	      1818	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:15:11.662890	  0.214462	       tcp	                  10.0.2.16	49625	   ->	              173.194.70.94	80	SRPA*	    0	    0	       7	      1994	               flow=From-Botnet-V1-TCP-Established
1970/01/03 06:16:12.621282	  2.999988	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  INT	    0		       3	       438	                                   flow=Background
1970/01/03 06:16:19.627196	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:16:27.628374	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:16:43.631309	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:17:15.637756	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:23:19.645113	  2.999649	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 06:23:26.650647	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:23:34.652229	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:23:50.655132	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:24:22.661439	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:30:26.668906	  3.000430	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 06:30:33.674588	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:30:41.676388	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:30:57.679742	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:31:29.685662	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:37:33.693137	  2.999522	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 06:37:40.698957	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:37:48.700616	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:38:04.703251	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:38:36.709381	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:44:40.717027	  2.999984	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       3	       438	                                   flow=Background
1970/01/03 06:44:47.722435	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
1970/01/03 06:44:55.724396	  0.000000	       udp	  fe80::6dd3:1409:3456:8562	546	   ->	                  ff02::1:2	547	  REQ	    0		       1	       146	                                   flow=Background
